2020-12-31 11:47:18.982 DEBUG 30646 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.info.ProjectInfoAutoConfiguration'
2020-12-31 11:47:18.984 DEBUG 30646 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.info-org.springframework.boot.autoconfigure.info.ProjectInfoProperties'
2020-12-31 11:47:18.986 DEBUG 30646 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.info.ProjectInfoAutoConfiguration' via constructor to bean named 'spring.info-org.springframework.boot.autoconfigure.info.ProjectInfoProperties'
2020-12-31 11:47:18.988 DEBUG 30646 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.JdbcTemplateConfiguration'
2020-12-31 11:47:18.989 DEBUG 30646 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jdbcTemplate'
2020-12-31 11:47:18.989 DEBUG 30646 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.jdbc-org.springframework.boot.autoconfigure.jdbc.JdbcProperties'
2020-12-31 11:47:18.991 DEBUG 30646 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'jdbcTemplate' via factory method to bean named 'dataSource'
2020-12-31 11:47:18.991 DEBUG 30646 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'jdbcTemplate' via factory method to bean named 'spring.jdbc-org.springframework.boot.autoconfigure.jdbc.JdbcProperties'
2020-12-31 11:47:18.993 DEBUG 30646 --- [HikariPool-1 housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Pool stats (total=1, active=0, idle=1, waiting=0)
2020-12-31 11:47:18.996 DEBUG 30646 --- [HikariPool-1 connection adder] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Added connection conn1: url=jdbc:h2:~/blog user=SA
2020-12-31 11:47:18.997 DEBUG 30646 --- [HikariPool-1 connection adder] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Added connection conn2: url=jdbc:h2:~/blog user=SA
2020-12-31 11:47:18.998 DEBUG 30646 --- [HikariPool-1 connection adder] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Added connection conn3: url=jdbc:h2:~/blog user=SA
2020-12-31 11:47:18.999 DEBUG 30646 --- [HikariPool-1 connection adder] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Added connection conn4: url=jdbc:h2:~/blog user=SA
2020-12-31 11:47:19.000 DEBUG 30646 --- [HikariPool-1 connection adder] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Added connection conn5: url=jdbc:h2:~/blog user=SA
2020-12-31 11:47:19.001 DEBUG 30646 --- [HikariPool-1 connection adder] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Added connection conn6: url=jdbc:h2:~/blog user=SA
2020-12-31 11:47:19.002 DEBUG 30646 --- [HikariPool-1 connection adder] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Added connection conn7: url=jdbc:h2:~/blog user=SA
2020-12-31 11:47:19.003 DEBUG 30646 --- [HikariPool-1 connection adder] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Added connection conn8: url=jdbc:h2:~/blog user=SA
2020-12-31 11:47:19.004 DEBUG 30646 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.NamedParameterJdbcTemplateConfiguration'
2020-12-31 11:47:19.004 DEBUG 30646 --- [HikariPool-1 connection adder] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Added connection conn9: url=jdbc:h2:~/blog user=SA
2020-12-31 11:47:19.004 DEBUG 30646 --- [HikariPool-1 connection adder] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - After adding stats (total=10, active=0, idle=10, waiting=0)
2020-12-31 11:47:19.005 DEBUG 30646 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'namedParameterJdbcTemplate'
2020-12-31 11:47:19.006 DEBUG 30646 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'namedParameterJdbcTemplate' via factory method to bean named 'jdbcTemplate'
2020-12-31 11:47:19.012 DEBUG 30646 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.JdbcTemplateAutoConfiguration'
2020-12-31 11:47:19.013 DEBUG 30646 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.security.oauth2.resource.servlet.OAuth2ResourceServerAutoConfiguration'
2020-12-31 11:47:19.014 DEBUG 30646 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.security.oauth2.resourceserver-org.springframework.boot.autoconfigure.security.oauth2.resource.OAuth2ResourceServerProperties'
2020-12-31 11:47:19.015 DEBUG 30646 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.task.TaskSchedulingAutoConfiguration'
2020-12-31 11:47:19.017 DEBUG 30646 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'taskSchedulerBuilder'
2020-12-31 11:47:19.018 DEBUG 30646 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.task.scheduling-org.springframework.boot.autoconfigure.task.TaskSchedulingProperties'
2020-12-31 11:47:19.021 DEBUG 30646 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'taskSchedulerBuilder' via factory method to bean named 'spring.task.scheduling-org.springframework.boot.autoconfigure.task.TaskSchedulingProperties'
2020-12-31 11:47:19.023 DEBUG 30646 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.DataSourceTransactionManagerAutoConfiguration$DataSourceTransactionManagerConfiguration'
2020-12-31 11:47:19.025 DEBUG 30646 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'transactionManager'
2020-12-31 11:47:19.025 DEBUG 30646 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'transactionManager' via factory method to bean named 'dataSource'
2020-12-31 11:47:19.026 DEBUG 30646 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'platformTransactionManagerCustomizers'
2020-12-31 11:47:19.026 DEBUG 30646 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.transaction.TransactionAutoConfiguration'
2020-12-31 11:47:19.029 DEBUG 30646 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.transaction-org.springframework.boot.autoconfigure.transaction.TransactionProperties'
2020-12-31 11:47:19.039 DEBUG 30646 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.DataSourceTransactionManagerAutoConfiguration'
2020-12-31 11:47:19.040 DEBUG 30646 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.transaction.TransactionAutoConfiguration$EnableTransactionManagementConfiguration$CglibAutoProxyConfiguration'
2020-12-31 11:47:19.042 DEBUG 30646 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.transaction.TransactionAutoConfiguration$EnableTransactionManagementConfiguration'
2020-12-31 11:47:19.044 DEBUG 30646 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.transaction.TransactionAutoConfiguration$TransactionTemplateConfiguration'
2020-12-31 11:47:19.046 DEBUG 30646 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'transactionTemplate'
2020-12-31 11:47:19.046 DEBUG 30646 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'transactionTemplate' via factory method to bean named 'transactionManager'
2020-12-31 11:47:19.050 DEBUG 30646 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.client.RestTemplateAutoConfiguration'
2020-12-31 11:47:19.052 DEBUG 30646 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'restTemplateBuilder'
2020-12-31 11:47:19.057 DEBUG 30646 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.embedded.EmbeddedWebServerFactoryCustomizerAutoConfiguration'
2020-12-31 11:47:19.059 DEBUG 30646 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'characterEncodingFilter'
2020-12-31 11:47:19.065 DEBUG 30646 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'multipartResolver'
2020-12-31 11:47:19.080 DEBUG 30646 --- [main] o.s.c.support.DefaultLifecycleProcessor  : Starting beans in phase 2147483647
2020-12-31 11:47:19.080  INFO 30646 --- [main] d.s.w.p.DocumentationPluginsBootstrapper : Context refreshed
2020-12-31 11:47:19.100  INFO 30646 --- [main] d.s.w.p.DocumentationPluginsBootstrapper : Found 1 custom documentation plugin(s)
2020-12-31 11:47:19.113 DEBUG 30646 --- [main] s.d.s.w.p.DefaultRequestHandlerCombiner  : Total number of request handlers 10
2020-12-31 11:47:19.114 DEBUG 30646 --- [main] s.d.s.w.p.DefaultRequestHandlerCombiner  : Adding key: [/api/blogs/{id}], WebMvcRequestHandler{key=RequestHandlerKey{pathMappings=[/api/blogs/{id}], supportedMethods=[DELETE], supportedMediaTypes=[], producibleMediaTypes=[]}}
2020-12-31 11:47:19.115 DEBUG 30646 --- [main] s.d.s.w.p.DefaultRequestHandlerCombiner  : Adding key: [/api/blogs/{id}], WebMvcRequestHandler{key=RequestHandlerKey{pathMappings=[/api/blogs/{id}], supportedMethods=[GET], supportedMediaTypes=[], producibleMediaTypes=[]}}
2020-12-31 11:47:19.115 DEBUG 30646 --- [main] s.d.s.w.p.DefaultRequestHandlerCombiner  : Adding key: [/api/blogs], WebMvcRequestHandler{key=RequestHandlerKey{pathMappings=[/api/blogs], supportedMethods=[POST], supportedMediaTypes=[], producibleMediaTypes=[]}}
2020-12-31 11:47:19.115 DEBUG 30646 --- [main] s.d.s.w.p.DefaultRequestHandlerCombiner  : Adding key: [/api/blogs], WebMvcRequestHandler{key=RequestHandlerKey{pathMappings=[/api/blogs], supportedMethods=[GET], supportedMediaTypes=[], producibleMediaTypes=[]}}
2020-12-31 11:47:19.115 DEBUG 30646 --- [main] s.d.s.w.p.DefaultRequestHandlerCombiner  : Adding key: [/api/blogs], WebMvcRequestHandler{key=RequestHandlerKey{pathMappings=[/api/blogs], supportedMethods=[PUT], supportedMediaTypes=[], producibleMediaTypes=[]}}
2020-12-31 11:47:19.115 DEBUG 30646 --- [main] s.d.s.w.p.DefaultRequestHandlerCombiner  : Adding key: [/error], WebMvcRequestHandler{key=RequestHandlerKey{pathMappings=[/error], supportedMethods=[], supportedMediaTypes=[], producibleMediaTypes=[]}}
2020-12-31 11:47:19.116 DEBUG 30646 --- [main] s.d.s.w.p.DefaultRequestHandlerCombiner  : Adding key: [/error], WebMvcRequestHandler{key=RequestHandlerKey{pathMappings=[/error], supportedMethods=[], supportedMediaTypes=[], producibleMediaTypes=[text/html]}}
2020-12-31 11:47:19.116 DEBUG 30646 --- [main] s.d.s.w.p.DefaultRequestHandlerCombiner  : Adding key: [/swagger-resources/configuration/security], WebMvcRequestHandler{key=RequestHandlerKey{pathMappings=[/swagger-resources/configuration/security], supportedMethods=[], supportedMediaTypes=[], producibleMediaTypes=[]}}
2020-12-31 11:47:19.116 DEBUG 30646 --- [main] s.d.s.w.p.DefaultRequestHandlerCombiner  : Adding key: [/swagger-resources/configuration/ui], WebMvcRequestHandler{key=RequestHandlerKey{pathMappings=[/swagger-resources/configuration/ui], supportedMethods=[], supportedMediaTypes=[], producibleMediaTypes=[]}}
2020-12-31 11:47:19.116 DEBUG 30646 --- [main] s.d.s.w.p.DefaultRequestHandlerCombiner  : Adding key: [/swagger-resources], WebMvcRequestHandler{key=RequestHandlerKey{pathMappings=[/swagger-resources], supportedMethods=[], supportedMediaTypes=[], producibleMediaTypes=[]}}
2020-12-31 11:47:19.136 DEBUG 30646 --- [main] s.d.s.w.p.DefaultRequestHandlerCombiner  : Combined number of request handlers 10
2020-12-31 11:47:19.137  INFO 30646 --- [main] s.d.s.w.s.ApiListingReferenceScanner     : Scanning for api listing references
2020-12-31 11:47:19.152 DEBUG 30646 --- [main] s.d.s.w.r.o.OperationModelsProvider      : Adding return parameter of type Ljava/lang/Object;
2020-12-31 11:47:19.153 DEBUG 30646 --- [main] s.d.s.w.r.o.OperationModelsProvider      : Reading parameters models for handlerMethod |add|
2020-12-31 11:47:19.153 DEBUG 30646 --- [main] s.d.s.w.r.o.OperationModelsProvider      : Adding input parameter of type Lcom/example/apidemo/entity/Blog;
2020-12-31 11:47:19.154 DEBUG 30646 --- [main] s.d.s.w.r.o.OperationModelsProvider      : Finished reading parameters models for handlerMethod |add|
2020-12-31 11:47:19.155 DEBUG 30646 --- [main] s.d.s.r.o.SwaggerOperationModelsProvider : Reading parameters models for handlerMethod |add|
2020-12-31 11:47:19.164 DEBUG 30646 --- [main] s.d.schema.DefaultModelProvider          : Skipping model of type Ljava/lang/Object; as its either a container type, map, enum or base type, or its already been handled
2020-12-31 11:47:19.165 DEBUG 30646 --- [main] s.d.spring.web.scanners.ApiModelReader   : Did not find any parameter models for java.lang.Object
2020-12-31 11:47:19.166 DEBUG 30646 --- [main] s.d.s.DefaultModelDependencyProvider     : Marking base type Ljava/lang/Object; as seen
2020-12-31 11:47:19.179 DEBUG 30646 --- [main] s.d.s.p.OptimizedModelPropertiesProvider : Reading property id
2020-12-31 11:47:19.182 DEBUG 30646 --- [main] s.d.s.property.bean.BeanModelProperty    : Evaluating unwrapped setter for member setId
2020-12-31 11:47:19.183 DEBUG 30646 --- [main] p.ObjectMapperBeanPropertyNamingStrategy : Name 'id' renamed to 'id'
2020-12-31 11:47:19.183 DEBUG 30646 --- [main] s.d.s.p.OptimizedModelPropertiesProvider : Adding property id to model
2020-12-31 11:47:19.184 DEBUG 30646 --- [main] s.d.s.property.bean.BeanModelProperty    : Evaluating unwrapped setter for member setId
2020-12-31 11:47:19.184 DEBUG 30646 --- [main] s.d.s.property.bean.BeanModelProperty    : Evaluating unwrapped setter for member setId
2020-12-31 11:47:19.184 DEBUG 30646 --- [main] s.d.s.property.bean.BeanModelProperty    : Evaluating unwrapped setter for member setId
2020-12-31 11:47:19.186 DEBUG 30646 --- [main] s.d.s.property.bean.BeanModelProperty    : Evaluating unwrapped setter for member setId
2020-12-31 11:47:19.187 DEBUG 30646 --- [main] s.d.s.p.OptimizedModelPropertiesProvider : Reading property category
2020-12-31 11:47:19.188 DEBUG 30646 --- [main] s.d.s.property.bean.BeanModelProperty    : Evaluating unwrapped setter for member setCategory
2020-12-31 11:47:19.188 DEBUG 30646 --- [main] p.ObjectMapperBeanPropertyNamingStrategy : Name 'category' renamed to 'category'
2020-12-31 11:47:19.188 DEBUG 30646 --- [main] s.d.s.p.OptimizedModelPropertiesProvider : Adding property category to model
2020-12-31 11:47:19.188 DEBUG 30646 --- [main] s.d.s.property.bean.BeanModelProperty    : Evaluating unwrapped setter for member setCategory
2020-12-31 11:47:19.188 DEBUG 30646 --- [main] s.d.s.property.bean.BeanModelProperty    : Evaluating unwrapped setter for member setCategory
2020-12-31 11:47:19.188 DEBUG 30646 --- [main] s.d.s.property.bean.BeanModelProperty    : Evaluating unwrapped setter for member setCategory
2020-12-31 11:47:19.189 DEBUG 30646 --- [main] s.d.s.property.bean.BeanModelProperty    : Evaluating unwrapped setter for member setCategory
2020-12-31 11:47:19.189 DEBUG 30646 --- [main] s.d.s.p.OptimizedModelPropertiesProvider : Reading property title
2020-12-31 11:47:19.189 DEBUG 30646 --- [main] s.d.s.property.bean.BeanModelProperty    : Evaluating unwrapped setter for member setTitle
2020-12-31 11:47:19.190 DEBUG 30646 --- [main] p.ObjectMapperBeanPropertyNamingStrategy : Name 'title' renamed to 'title'
2020-12-31 11:47:19.190 DEBUG 30646 --- [main] s.d.s.p.OptimizedModelPropertiesProvider : Adding property title to model
2020-12-31 11:47:19.190 DEBUG 30646 --- [main] s.d.s.property.bean.BeanModelProperty    : Evaluating unwrapped setter for member setTitle
2020-12-31 11:47:19.190 DEBUG 30646 --- [main] s.d.s.property.bean.BeanModelProperty    : Evaluating unwrapped setter for member setTitle
2020-12-31 11:47:19.190 DEBUG 30646 --- [main] s.d.s.property.bean.BeanModelProperty    : Evaluating unwrapped setter for member setTitle
2020-12-31 11:47:19.190 DEBUG 30646 --- [main] s.d.s.property.bean.BeanModelProperty    : Evaluating unwrapped setter for member setTitle
2020-12-31 11:47:19.190 DEBUG 30646 --- [main] s.d.s.p.OptimizedModelPropertiesProvider : Reading property author
2020-12-31 11:47:19.190 DEBUG 30646 --- [main] s.d.s.property.bean.BeanModelProperty    : Evaluating unwrapped setter for member setAuthor
2020-12-31 11:47:19.190 DEBUG 30646 --- [main] p.ObjectMapperBeanPropertyNamingStrategy : Name 'author' renamed to 'author'
2020-12-31 11:47:19.190 DEBUG 30646 --- [main] s.d.s.p.OptimizedModelPropertiesProvider : Adding property author to model
2020-12-31 11:47:19.190 DEBUG 30646 --- [main] s.d.s.property.bean.BeanModelProperty    : Evaluating unwrapped setter for member setAuthor
2020-12-31 11:47:19.191 DEBUG 30646 --- [main] s.d.s.property.bean.BeanModelProperty    : Evaluating unwrapped setter for member setAuthor
2020-12-31 11:47:19.191 DEBUG 30646 --- [main] s.d.s.property.bean.BeanModelProperty    : Evaluating unwrapped setter for member setAuthor
2020-12-31 11:47:19.191 DEBUG 30646 --- [main] s.d.s.property.bean.BeanModelProperty    : Evaluating unwrapped setter for member setAuthor
2020-12-31 11:47:19.191 DEBUG 30646 --- [main] s.d.s.p.OptimizedModelPropertiesProvider : Reading property contents
2020-12-31 11:47:19.191 DEBUG 30646 --- [main] s.d.s.property.bean.BeanModelProperty    : Evaluating unwrapped setter for member setContents
2020-12-31 11:47:19.191 DEBUG 30646 --- [main] p.ObjectMapperBeanPropertyNamingStrategy : Name 'contents' renamed to 'contents'
2020-12-31 11:47:19.191 DEBUG 30646 --- [main] s.d.s.p.OptimizedModelPropertiesProvider : Adding property contents to model
2020-12-31 11:47:19.191 DEBUG 30646 --- [main] s.d.s.property.bean.BeanModelProperty    : Evaluating unwrapped setter for member setContents
2020-12-31 11:47:19.192 DEBUG 30646 --- [main] s.d.s.property.bean.BeanModelProperty    : Evaluating unwrapped setter for member setContents
2020-12-31 11:47:19.192 DEBUG 30646 --- [main] s.d.s.property.bean.BeanModelProperty    : Evaluating unwrapped setter for member setContents
2020-12-31 11:47:19.192 DEBUG 30646 --- [main] s.d.s.property.bean.BeanModelProperty    : Evaluating unwrapped setter for member setContents
2020-12-31 11:47:19.192 DEBUG 30646 --- [main] s.d.s.p.OptimizedModelPropertiesProvider : Reading property link
2020-12-31 11:47:19.192 DEBUG 30646 --- [main] s.d.s.property.bean.BeanModelProperty    : Evaluating unwrapped setter for member setLink
2020-12-31 11:47:19.192 DEBUG 30646 --- [main] p.ObjectMapperBeanPropertyNamingStrategy : Name 'link' renamed to 'link'
2020-12-31 11:47:19.192 DEBUG 30646 --- [main] s.d.s.p.OptimizedModelPropertiesProvider : Adding property link to model
2020-12-31 11:47:19.192 DEBUG 30646 --- [main] s.d.s.property.bean.BeanModelProperty    : Evaluating unwrapped setter for member setLink
2020-12-31 11:47:19.192 DEBUG 30646 --- [main] s.d.s.property.bean.BeanModelProperty    : Evaluating unwrapped setter for member setLink
2020-12-31 11:47:19.192 DEBUG 30646 --- [main] s.d.s.property.bean.BeanModelProperty    : Evaluating unwrapped setter for member setLink
2020-12-31 11:47:19.192 DEBUG 30646 --- [main] s.d.s.property.bean.BeanModelProperty    : Evaluating unwrapped setter for member setLink
2020-12-31 11:47:19.193 DEBUG 30646 --- [main] s.d.s.p.OptimizedModelPropertiesProvider : Reading property is_private
2020-12-31 11:47:19.193 DEBUG 30646 --- [main] s.d.s.property.bean.BeanModelProperty    : Evaluating unwrapped setter for member setIs_private
2020-12-31 11:47:19.193 DEBUG 30646 --- [main] p.ObjectMapperBeanPropertyNamingStrategy : Name 'is_private' renamed to 'is_private'
2020-12-31 11:47:19.193 DEBUG 30646 --- [main] s.d.s.p.OptimizedModelPropertiesProvider : Adding property is_private to model
2020-12-31 11:47:19.193 DEBUG 30646 --- [main] s.d.s.property.bean.BeanModelProperty    : Evaluating unwrapped setter for member setIs_private
2020-12-31 11:47:19.193 DEBUG 30646 --- [main] s.d.s.property.bean.BeanModelProperty    : Evaluating unwrapped setter for member setIs_private
2020-12-31 11:47:19.193 DEBUG 30646 --- [main] s.d.s.property.bean.BeanModelProperty    : Evaluating unwrapped setter for member setIs_private
2020-12-31 11:47:19.193 DEBUG 30646 --- [main] s.d.s.property.bean.BeanModelProperty    : Evaluating unwrapped setter for member setIs_private
2020-12-31 11:47:19.193 DEBUG 30646 --- [main] s.d.s.p.OptimizedModelPropertiesProvider : Reading property cdate
2020-12-31 11:47:19.193 DEBUG 30646 --- [main] s.d.s.property.bean.BeanModelProperty    : Evaluating unwrapped setter for member setCdate
2020-12-31 11:47:19.194 DEBUG 30646 --- [main] p.ObjectMapperBeanPropertyNamingStrategy : Name 'cdate' renamed to 'cdate'
2020-12-31 11:47:19.194 DEBUG 30646 --- [main] s.d.s.p.OptimizedModelPropertiesProvider : Adding property cdate to model
2020-12-31 11:47:19.194 DEBUG 30646 --- [main] s.d.s.property.bean.BeanModelProperty    : Evaluating unwrapped setter for member setCdate
2020-12-31 11:47:19.194 DEBUG 30646 --- [main] s.d.s.property.bean.BeanModelProperty    : Evaluating unwrapped setter for member setCdate
2020-12-31 11:47:19.194 DEBUG 30646 --- [main] s.d.s.property.bean.BeanModelProperty    : Evaluating unwrapped setter for member setCdate
2020-12-31 11:47:19.194 DEBUG 30646 --- [main] s.d.s.property.bean.BeanModelProperty    : Evaluating unwrapped setter for member setCdate
2020-12-31 11:47:19.199 DEBUG 30646 --- [main] s.d.schema.DefaultModelProvider          : Inferred 8 properties. Properties found author, category, cdate, contents, id, is_private, link, title
2020-12-31 11:47:19.212 DEBUG 30646 --- [main] s.d.spring.web.scanners.ApiModelReader   : Generated parameter model id: Blog, name: Blog, schema: {} models
2020-12-31 11:47:19.212 DEBUG 30646 --- [main] s.d.spring.web.scanners.ApiModelReader   : Adding a new model with key Blog
2020-12-31 11:47:19.220 DEBUG 30646 --- [main] s.d.s.w.r.o.OperationResponseClassReader : Setting spring response class to: object
2020-12-31 11:47:19.221 DEBUG 30646 --- [main] .r.o.SwaggerOperationResponseClassReader : Setting response class to:object
2020-12-31 11:47:19.222 DEBUG 30646 --- [main] s.d.s.r.operation.OperationAuthReader    : Authorization count 0 for method add
2020-12-31 11:47:19.235 DEBUG 30646 --- [main] s.d.s.w.r.o.OperationModelsProvider      : Adding return parameter of type Ljava/lang/Object;
2020-12-31 11:47:19.235 DEBUG 30646 --- [main] s.d.s.w.r.o.OperationModelsProvider      : Reading parameters models for handlerMethod |get|
2020-12-31 11:47:19.235 DEBUG 30646 --- [main] s.d.s.w.r.o.OperationModelsProvider      : Finished reading parameters models for handlerMethod |get|
2020-12-31 11:47:19.235 DEBUG 30646 --- [main] s.d.s.r.o.SwaggerOperationModelsProvider : Reading parameters models for handlerMethod |get|
2020-12-31 11:47:19.235 DEBUG 30646 --- [main] s.d.spring.web.scanners.ApiModelReader   : Did not find any parameter models for java.lang.Object
2020-12-31 11:47:19.237 DEBUG 30646 --- [main] s.d.s.w.r.o.OperationResponseClassReader : Setting spring response class to: object
2020-12-31 11:47:19.237 DEBUG 30646 --- [main] .r.o.SwaggerOperationResponseClassReader : Setting response class to:object
2020-12-31 11:47:19.237 DEBUG 30646 --- [main] s.d.s.r.operation.OperationAuthReader    : Authorization count 0 for method get
2020-12-31 11:47:19.238 DEBUG 30646 --- [main] s.d.s.w.r.o.OperationModelsProvider      : Adding return parameter of type Ljava/lang/Object;
2020-12-31 11:47:19.238 DEBUG 30646 --- [main] s.d.s.w.r.o.OperationModelsProvider      : Reading parameters models for handlerMethod |list|
2020-12-31 11:47:19.239 DEBUG 30646 --- [main] s.d.s.w.r.o.OperationModelsProvider      : Finished reading parameters models for handlerMethod |list|
2020-12-31 11:47:19.239 DEBUG 30646 --- [main] s.d.s.r.o.SwaggerOperationModelsProvider : Reading parameters models for handlerMethod |list|
2020-12-31 11:47:19.239 DEBUG 30646 --- [main] s.d.spring.web.scanners.ApiModelReader   : Did not find any parameter models for java.lang.Object
2020-12-31 11:47:19.240 DEBUG 30646 --- [main] s.d.s.w.r.o.OperationResponseClassReader : Setting spring response class to: object
2020-12-31 11:47:19.240 DEBUG 30646 --- [main] .r.o.SwaggerOperationResponseClassReader : Setting response class to:object
2020-12-31 11:47:19.241 DEBUG 30646 --- [main] s.d.s.r.operation.OperationAuthReader    : Authorization count 0 for method list
2020-12-31 11:47:19.242 DEBUG 30646 --- [main] s.d.s.w.r.o.OperationModelsProvider      : Adding return parameter of type Ljava/lang/Object;
2020-12-31 11:47:19.242 DEBUG 30646 --- [main] s.d.s.w.r.o.OperationModelsProvider      : Reading parameters models for handlerMethod |modify|
2020-12-31 11:47:19.243 DEBUG 30646 --- [main] s.d.s.w.r.o.OperationModelsProvider      : Finished reading parameters models for handlerMethod |modify|
2020-12-31 11:47:19.244 DEBUG 30646 --- [main] s.d.s.r.o.SwaggerOperationModelsProvider : Reading parameters models for handlerMethod |modify|
2020-12-31 11:47:19.244 DEBUG 30646 --- [main] s.d.spring.web.scanners.ApiModelReader   : Did not find any parameter models for java.lang.Object
2020-12-31 11:47:19.249 DEBUG 30646 --- [main] s.d.s.w.r.o.OperationResponseClassReader : Setting spring response class to: object
2020-12-31 11:47:19.250 DEBUG 30646 --- [main] .r.o.SwaggerOperationResponseClassReader : Setting response class to:object
2020-12-31 11:47:19.250 DEBUG 30646 --- [main] s.d.s.r.operation.OperationAuthReader    : Authorization count 0 for method modify
2020-12-31 11:47:19.251 DEBUG 30646 --- [main] s.d.s.w.r.o.OperationModelsProvider      : Adding return parameter of type Ljava/lang/Object;
2020-12-31 11:47:19.251 DEBUG 30646 --- [main] s.d.s.w.r.o.OperationModelsProvider      : Reading parameters models for handlerMethod |remove|
2020-12-31 11:47:19.251 DEBUG 30646 --- [main] s.d.s.w.r.o.OperationModelsProvider      : Finished reading parameters models for handlerMethod |remove|
2020-12-31 11:47:19.251 DEBUG 30646 --- [main] s.d.s.r.o.SwaggerOperationModelsProvider : Reading parameters models for handlerMethod |remove|
2020-12-31 11:47:19.251 DEBUG 30646 --- [main] s.d.spring.web.scanners.ApiModelReader   : Did not find any parameter models for java.lang.Object
2020-12-31 11:47:19.253 DEBUG 30646 --- [main] s.d.s.w.r.o.OperationResponseClassReader : Setting spring response class to: object
2020-12-31 11:47:19.253 DEBUG 30646 --- [main] .r.o.SwaggerOperationResponseClassReader : Setting response class to:object
2020-12-31 11:47:19.253 DEBUG 30646 --- [main] s.d.s.r.operation.OperationAuthReader    : Authorization count 0 for method remove
